	0	1
4	http://www.profightdb.com/wrestlers/booker-t-341.html	http://www.profightdb.com/wrestlers/john-layfield-207.html
5	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/rob-van-dam-338.html
6	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/triple-h-193.html
7	http://www.profightdb.com/wrestlers/steve-austin-205.html	http://www.profightdb.com/wrestlers/scott-hall-147.html
0	http://www.profightdb.com/wrestlers/fatu-154.html	http://www.profightdb.com/wrestlers/curt-hennig-100.html
1	http://www.profightdb.com/wrestlers/sean-waltman-163.html	http://www.profightdb.com/wrestlers/randy-orton-384.html
2	http://www.profightdb.com/wrestlers/brock-lesnar-346.html	http://www.profightdb.com/wrestlers/mike-lockwood-291.html
3	http://www.profightdb.com/wrestlers/spike-dudley-325.html	http://www.profightdb.com/wrestlers/christian-277.html
4	http://www.profightdb.com/wrestlers/lance-storm-327.html	http://www.profightdb.com/wrestlers/sean-morley-270.html
5	http://www.profightdb.com/wrestlers/jazz-344.html	http://www.profightdb.com/wrestlers/trish-stratus-313.html
6	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/booker-t-341.html
7	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/kurt-angle-299.html
